trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success 
5906,False,"{'e': 0.002725781780734263, 'a': 0.001}",20,6,23.344209908359677,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5907,False,"{'e': 0.002723057361390237, 'a': 0.001}",25,11,26.565324387202928,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5908,False,"{'e': 0.002720335665103797, 'a': 0.001}",20,8,20.84898547976488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5909,False,"{'e': 0.0027176166891532487, 'a': 0.001}",25,12,27.473549842038985,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5910,False,"{'e': 0.002714900430819619, 'a': 0.001}",30,24,11.787544062703574,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5911,False,"{'e': 0.0027121868873866434, 'a': 0.001}",25,7,34.252625434700015,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5912,False,"{'e': 0.0027094760561407814, 'a': 0.001}",20,7,24.505827593925762,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5913,False,"{'e': 0.002706767934371204, 'a': 0.001}",20,3,32.6293729704776,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5914,False,"{'e': 0.0027040625193697834, 'a': 0.001}",20,10,14.966470033616085,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5915,False,"{'e': 0.0027013598084311106, 'a': 0.001}",30,19,19.503289098431843,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5916,False,"{'e': 0.0026986597988524685, 'a': 0.001}",20,8,22.39742515576456,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5917,False,"{'e': 0.0026959624879338505, 'a': 0.001}",25,10,23.78029127042099,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5918,False,"{'e': 0.0026932678729779474, 'a': 0.001}",20,6,24.85981720493712,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5919,False,"{'e': 0.0026905759512901393, 'a': 0.001}",20,2,29.88643749059905,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5920,False,"{'e': 0.0026878867201785067, 'a': 0.001}",20,9,16.373013415115,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5921,False,"{'e': 0.0026852001769538205, 'a': 0.001}",20,8,21.112051751045644,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5922,False,"{'e': 0.0026825163189295328, 'a': 0.001}",20,12,15.611370371391258,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5923,False,"{'e': 0.00267983514342179, 'a': 0.001}",20,13,13.469401226207685,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5924,False,"{'e': 0.0026771566477494114, 'a': 0.001}",25,10,24.14832529538679,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5925,False,"{'e': 0.0026744808292339037, 'a': 0.001}",25,15,18.70114681210116,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5926,False,"{'e': 0.0026718076851994506, 'a': 0.001}",30,12,31.70040093436554,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5927,False,"{'e': 0.0026691372129729026, 'a': 0.001}",20,0,28.691944407160435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5928,False,"{'e': 0.0026664694098837904, 'a': 0.001}",30,22,17.003886002818543,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5929,False,"{'e': 0.0026638042732643123, 'a': 0.001}",25,11,23.774358238586725,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5930,False,"{'e': 0.0026611418004493276, 'a': 0.001}",20,10,17.534159523915672,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5931,False,"{'e': 0.002658481988776367, 'a': 0.001}",20,2,31.058059406664054,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5932,False,"{'e': 0.002655824835585615, 'a': 0.001}",25,8,34.63712277102601,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5933,False,"{'e': 0.002653170338219919, 'a': 0.001}",25,7,31.98016409994781,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5934,False,"{'e': 0.002650518494024785, 'a': 0.001}",25,11,22.660104362373385,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5935,False,"{'e': 0.002647869300348364, 'a': 0.001}",30,21,15.243820359743868,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5936,False,"{'e': 0.0026452227545414636, 'a': 0.001}",20,8,21.188064469462155,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5937,False,"{'e': 0.0026425788539575406, 'a': 0.001}",20,0,29.55444958676709,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5938,False,"{'e': 0.0026399375959526893, 'a': 0.001}",20,0,27.649649918405625,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5939,False,"{'e': 0.0026372989778856567, 'a': 0.001}",25,0,33.3939144174684,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5940,False,"{'e': 0.002634662997117819, 'a': 0.001}",20,10,21.444153042068898,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5941,False,"{'e': 0.0026320296510131984, 'a': 0.001}",25,7,27.535647474710483,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5942,False,"{'e': 0.00262939893693845, 'a': 0.001}",25,15,16.66687648073495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5943,False,"{'e': 0.0026267708522628554, 'a': 0.001}",20,2,35.11722835142389,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5944,False,"{'e': 0.002624145394358332, 'a': 0.001}",25,14,20.75642218033503,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5945,False,"{'e': 0.0026215225605994243, 'a': 0.001}",25,17,14.85150812613072,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5946,False,"{'e': 0.002618902348363293, 'a': 0.001}",30,18,23.085047025285405,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5947,False,"{'e': 0.0026162847550297305, 'a': 0.001}",25,1,38.040661005567195,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
5948,False,"{'e': 0.002613669777981139, 'a': 0.001}",25,8,35.56681505663762,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5949,False,"{'e': 0.0026110574146025432, 'a': 0.001}",20,14,12.308482727556147,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5950,False,"{'e': 0.0026084476622815823, 'a': 0.001}",20,9,18.64868704345665,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5951,False,"{'e': 0.0026058405184084983, 'a': 0.001}",25,5,31.23948193664658,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5952,False,"{'e': 0.00260323598037615, 'a': 0.001}",25,0,39.23134284951847,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5953,False,"{'e': 0.0026006340455800013, 'a': 0.001}",20,13,14.462934224017731,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5954,False,"{'e': 0.0025980347114181123, 'a': 0.001}",20,0,31.360321644747657,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5955,False,"{'e': 0.0025954379752911537, 'a': 0.001}",20,13,15.093046298005003,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5956,False,"{'e': 0.0025928438346023847, 'a': 0.001}",25,16,16.145962225772408,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5957,False,"{'e': 0.002590252286757666, 'a': 0.001}",20,13,14.550615325776329,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5958,False,"{'e': 0.0025876633291654523, 'a': 0.001}",20,12,13.680063166505827,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5959,False,"{'e': 0.002585076959236781, 'a': 0.001}",25,6,32.72945550582485,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5960,False,"{'e': 0.002582493174385285, 'a': 0.001}",25,16,18.4583373069559,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5961,False,"{'e': 0.00257991197202718, 'a': 0.001}",30,16,24.23449167883575,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5962,False,"{'e': 0.00257733334958126, 'a': 0.001}",20,13,15.132107393456419,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5963,False,"{'e': 0.002574757304468907, 'a': 0.001}",20,8,22.953759171978323,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5964,False,"{'e': 0.0025721838341140704, 'a': 0.001}",25,13,19.150836243227236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5965,False,"{'e': 0.0025696129359432823, 'a': 0.001}",20,0,30.454980951081065,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5966,False,"{'e': 0.0025670446073856466, 'a': 0.001}",20,13,12.919119839526688,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5967,False,"{'e': 0.0025644788458728304, 'a': 0.001}",20,8,18.7136633961739,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5968,False,"{'e': 0.0025619156488390733, 'a': 0.001}",30,15,28.52023261821957,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5969,False,"{'e': 0.0025593550137211806, 'a': 0.001}",25,8,28.26819489673167,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5970,False,"{'e': 0.002556796937958513, 'a': 0.001}",25,14,20.187608401779965,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5971,False,"{'e': 0.0025542414189929983, 'a': 0.001}",20,11,13.830347603064201,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5972,False,"{'e': 0.0025516884542691135, 'a': 0.001}",30,21,13.81555929532458,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5973,False,"{'e': 0.0025491380412338955, 'a': 0.001}",20,5,25.94696514465239,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5974,False,"{'e': 0.002546590177336934, 'a': 0.001}",20,8,21.269383829157757,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5975,False,"{'e': 0.002544044860030359, 'a': 0.001}",30,21,16.30396030219585,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5976,False,"{'e': 0.002541502086768856, 'a': 0.001}",30,20,20.10354725502696,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5977,False,"{'e': 0.0025389618550096544, 'a': 0.001}",20,0,25.80629288318388,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5978,False,"{'e': 0.0025364241622125167, 'a': 0.001}",20,6,28.032988606264457,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5979,False,"{'e': 0.002533889005839755, 'a': 0.001}",30,19,20.65598751156889,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5980,False,"{'e': 0.002531356383356208, 'a': 0.001}",25,15,21.447256269406907,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5981,False,"{'e': 0.0025288262922292556, 'a': 0.001}",20,15,10.149117909752732,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5982,False,"{'e': 0.002526298729928808, 'a': 0.001}",20,16,7.371177944237024,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5983,False,"{'e': 0.002523773693927299, 'a': 0.001}",30,16,21.01987309474189,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5984,False,"{'e': 0.002521251181699694, 'a': 0.001}",25,13,21.51504523882268,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5985,False,"{'e': 0.0025187311907234828, 'a': 0.001}",30,16,29.52048248472441,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5986,False,"{'e': 0.0025162137184786704, 'a': 0.001}",25,11,26.727549713077625,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5987,False,"{'e': 0.002513698762447788, 'a': 0.001}",30,15,24.624744834179676,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5988,False,"{'e': 0.0025111863201158755, 'a': 0.001}",25,8,30.4023421085214,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5989,False,"{'e': 0.0025086763889704926, 'a': 0.001}",25,18,9.056307052321333,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5990,False,"{'e': 0.00250616896650171, 'a': 0.001}",20,10,18.194190755326627,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5991,False,"{'e': 0.0025036640502021, 'a': 0.001}",20,8,21.775184998016066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5992,False,"{'e': 0.002501161637566749, 'a': 0.001}",25,17,14.594787469201773,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5993,False,"{'e': 0.0024986617260932464, 'a': 0.001}",20,16,7.766031735510895,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5994,False,"{'e': 0.002496164313281676, 'a': 0.001}",20,12,14.68151269312922,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5995,False,"{'e': 0.002493669396634629, 'a': 0.001}",25,18,12.70103607705192,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5996,False,"{'e': 0.002491176973657184, 'a': 0.001}",20,5,20.409568607550877,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5997,False,"{'e': 0.0024886870418569206, 'a': 0.001}",25,13,19.805453393351197,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5998,False,"{'e': 0.0024861995987439083, 'a': 0.001}",30,20,18.54337344621875,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5999,False,"{'e': 0.0024837146418307, 'a': 0.001}",20,12,15.420828837856437,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6000,False,"{'e': 0.0024812321686323406, 'a': 0.001}",25,7,33.13298459742237,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6001,False,"{'e': 0.0024787521766663585, 'a': 0.001}",25,13,25.968750585541542,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6002,False,"{'e': 0.0024762746634527577, 'a': 0.001}",25,14,20.988904702080955,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6003,False,"{'e': 0.0024737996265140286, 'a': 0.001}",25,8,24.111692739131087,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6004,False,"{'e': 0.00247132706337513, 'a': 0.001}",25,7,27.86163424721787,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6005,False,"{'e': 0.002468856971563501, 'a': 0.001}",25,8,29.071429818039903,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6006,False,"{'e': 0.002466389348609051, 'a': 0.001}",25,11,32.208044085928314,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6007,False,"{'e': 0.0024639241920441533, 'a': 0.001}",20,12,17.016221078351574,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6008,False,"{'e': 0.0024614614994036533, 'a': 0.001}",20,16,8.37839385616785,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6009,False,"{'e': 0.0024590012682248596, 'a': 0.001}",20,6,24.46399806576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6010,False,"{'e': 0.0024565434960475366, 'a': 0.001}",20,11,13.278911740367835,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6011,False,"{'e': 0.002454088180413917, 'a': 0.001}",30,8,34.168562179184754,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6012,False,"{'e': 0.0024516353188686803, 'a': 0.001}",30,18,23.494920753663045,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6013,False,"{'e': 0.0024491849089589663, 'a': 0.001}",20,5,26.232229248463288,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6014,False,"{'e': 0.002446736948234368, 'a': 0.001}",20,2,26.280128535351746,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6015,False,"{'e': 0.002444291434246919, 'a': 0.001}",20,12,16.20993826716862,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6016,False,"{'e': 0.0024418483645511084, 'a': 0.001}",25,12,25.959355152236803,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6017,False,"{'e': 0.002439407736703868, 'a': 0.001}",30,16,23.68351378923289,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6018,False,"{'e': 0.0024369695482645655, 'a': 0.001}",30,20,22.417907201036886,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6019,False,"{'e': 0.0024345337967950163, 'a': 0.001}",20,0,31.902846318916342,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6020,False,"{'e': 0.0024321004798594646, 'a': 0.001}",25,3,36.212454585057664,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6021,False,"{'e': 0.0024296695950245953, 'a': 0.001}",30,17,19.84103203676392,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6022,False,"{'e': 0.002427241139859526, 'a': 0.001}",20,13,10.004947593573103,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6023,False,"{'e': 0.0024248151119357964, 'a': 0.001}",20,4,34.223836790575945,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6024,False,"{'e': 0.002422391508827383, 'a': 0.001}",25,8,31.266002147537094,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6025,False,"{'e': 0.0024199703281106784, 'a': 0.001}",35,21,22.552555246122704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6026,False,"{'e': 0.0024175515673645035, 'a': 0.001}",20,12,14.198549529485888,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6027,False,"{'e': 0.0024151352241700993, 'a': 0.001}",25,17,13.878668860043845,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6028,False,"{'e': 0.0024127212961111183, 'a': 0.001}",20,2,29.127521099781355,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6029,False,"{'e': 0.002410309780773635, 'a': 0.001}",20,0,28.412251665969553,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6030,False,"{'e': 0.002407900675746135, 'a': 0.001}",20,14,10.892167205866233,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6031,False,"{'e': 0.0024054939786195095, 'a': 0.001}",20,6,19.2751269826595,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6032,False,"{'e': 0.002403089686987065, 'a': 0.001}",30,10,34.323255226128666,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6033,False,"{'e': 0.002400687798444506, 'a': 0.001}",25,11,30.681355218742983,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6034,False,"{'e': 0.0023982883105899454, 'a': 0.001}",30,11,29.52324761007705,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6035,False,"{'e': 0.0023958912210238974, 'a': 0.001}",20,16,6.5111553006108815,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6036,False,"{'e': 0.0023934965273492677, 'a': 0.001}",20,13,12.998125727927068,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6037,False,"{'e': 0.002391104227171365, 'a': 0.001}",25,20,10.273787213635668,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6038,False,"{'e': 0.0023887143180978906, 'a': 0.001}",25,10,26.79912498320827,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6039,False,"{'e': 0.0023863267977389316, 'a': 0.001}",25,20,10.281466451898176,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6040,False,"{'e': 0.002383941663706971, 'a': 0.001}",20,13,12.348100133096533,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6041,False,"{'e': 0.0023815589136168707, 'a': 0.001}",20,9,19.31686821066582,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6042,False,"{'e': 0.0023791785450858827, 'a': 0.001}",20,9,19.166781597321776,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6043,False,"{'e': 0.00237680055573364, 'a': 0.001}",25,5,37.95395712902993,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6044,False,"{'e': 0.002374424943182149, 'a': 0.001}",20,13,14.53564022249413,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6045,False,"{'e': 0.002372051705055799, 'a': 0.001}",25,13,22.287379877245133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6046,False,"{'e': 0.002369680838981354, 'a': 0.001}",30,16,22.81771484828945,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6047,False,"{'e': 0.002367312342587943, 'a': 0.001}",25,20,7.652939673863357,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6048,False,"{'e': 0.0023649462135070746, 'a': 0.001}",25,13,19.495762823293887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6049,False,"{'e': 0.002362582449372614, 'a': 0.001}",25,11,25.504279381917787,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6050,False,"{'e': 0.0023602210478208003, 'a': 0.001}",20,11,16.761088654748924,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6051,False,"{'e': 0.002357862006490233, 'a': 0.001}",20,5,25.579242767868163,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6052,False,"{'e': 0.002355505323021866, 'a': 0.001}",25,18,14.161591488835874,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6053,False,"{'e': 0.0023531509950590187, 'a': 0.001}",20,8,18.06520736797211,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6054,False,"{'e': 0.0023507990202473648, 'a': 0.001}",25,16,16.533981412401058,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6055,False,"{'e': 0.002348449396234925, 'a': 0.001}",20,14,10.406415175436495,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6056,False,"{'e': 0.002346102120672079, 'a': 0.001}",20,0,29.834911042496273,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6057,False,"{'e': 0.002343757191211547, 'a': 0.001}",20,8,18.921359013074582,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6058,False,"{'e': 0.002341414605508402, 'a': 0.001}",20,6,23.77109409414598,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6059,False,"{'e': 0.0023390743612200595, 'a': 0.001}",30,17,8.631226602470496,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
6060,False,"{'e': 0.002336736456006271, 'a': 0.001}",25,13,24.546845595317194,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6061,False,"{'e': 0.002334400887529133, 'a': 0.001}",20,12,13.732602384146759,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6062,False,"{'e': 0.0023320676534530796, 'a': 0.001}",25,16,18.100930177352407,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6063,False,"{'e': 0.0023297367514448714, 'a': 0.001}",30,22,17.708640045488558,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6064,False,"{'e': 0.0023274081791736113, 'a': 0.001}",30,20,18.793974055564,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6065,False,"{'e': 0.002325081934310722, 'a': 0.001}",20,7,23.826081756355478,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6066,False,"{'e': 0.002322758014529961, 'a': 0.001}",20,15,7.37137114308647,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6067,False,"{'e': 0.00232043641750741, 'a': 0.001}",30,10,35.62615486163744,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6068,False,"{'e': 0.002318117140921468, 'a': 0.001}",25,4,40.44728185751121,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
6069,False,"{'e': 0.00231580018245286, 'a': 0.001}",20,8,21.06437756092767,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6070,False,"{'e': 0.002313485539784629, 'a': 0.001}",20,16,7.445566317453363,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6071,False,"{'e': 0.002311173210602129, 'a': 0.001}",25,11,26.392359863982975,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6072,False,"{'e': 0.0023088631925930344, 'a': 0.001}",30,4,41.23685477166195,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
6073,False,"{'e': 0.0023065554834473226, 'a': 0.001}",25,0,40.722426585340216,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
6074,False,"{'e': 0.0023042500808572865, 'a': 0.001}",30,10,37.144525251241795,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6075,False,"{'e': 0.002301946982517525, 'a': 0.001}",20,11,14.143870756578956,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6076,False,"{'e': 0.002299646186124936, 'a': 0.001}",25,6,28.07022245524694,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6077,False,"{'e': 0.0022973476893787246, 'a': 0.001}",20,15,6.949505982828551,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6078,False,"{'e': 0.0022950514899803963, 'a': 0.001}",20,3,23.65840776354428,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6079,False,"{'e': 0.0022927575856337475, 'a': 0.001}",20,6,27.672598522329448,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6080,False,"{'e': 0.002290465974044877, 'a': 0.001}",20,3,27.16904913701914,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6081,False,"{'e': 0.0022881766529221693, 'a': 0.001}",30,18,22.085662431979838,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6082,False,"{'e': 0.0022858896199763053, 'a': 0.001}",20,15,8.820084549506209,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6083,False,"{'e': 0.002283604872920254, 'a': 0.001}",25,6,33.55735706381175,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6084,False,"{'e': 0.0022813224094692637, 'a': 0.001}",25,17,14.63838783007958,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6085,False,"{'e': 0.002279042227340873, 'a': 0.001}",20,8,22.746440695492335,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6086,False,"{'e': 0.0022767643242549017, 'a': 0.001}",20,6,25.362226664642357,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6087,False,"{'e': 0.0022744886979334422, 'a': 0.001}",25,13,24.042156367943264,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
